date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
2019-01-02,609,598,FRANCE,69.0,12,67.05
2019-01-02,654,643,FRANCE,74.0,3,12.9
2019-01-02,987,960,FRANCE,78.0,12,129.37
2019-01-02,902,876,FRANCE,74.0,9,67.98
2019-01-02,1091,1057,FRANCE,42.0,22,95.02
2019-01-02,581,570,FRANCE,56.0,23,71.25
2019-01-02,1366,1329,FRANCE,75.0,7,72.71
2019-01-02,1275,1238,FRANCE,31.0,12,131.45
2019-01-02,1186,1150,FRANCE,7.0,7,48.28000000000001
2019-01-02,1484,1442,FRANCE,44.0,11,73.32
2019-01-02,1056,1027,FRANCE,7.0,30,95.7
2019-01-02,1180,1144,FRANCE,9.0,3,29.46
2019-01-02,787,772,FRANCE,1.0,18,58.8
2019-01-02,1233,1197,FRANCE,81.0,8,14.31
2019-01-02,641,630,FRANCE,43.0,24,79.61
2019-01-02,615,604,FRANCE,25.0,11,30.71
2019-01-02,1310,1273,FRANCE,77.0,10,42.05
2019-01-02,1482,1440,FRANCE,34.0,8,35.67999999999999
2019-01-02,1071,1039,FRANCE,95.0,15,57.89
2019-01-02,775,760,FRANCE,35.0,12,45.6
2019-01-02,858,835,FRANCE,75.0,8,65.41
2019-01-02,1371,1334,FRANCE,37.0,21,134.51000000000002
2019-01-02,871,845,FRANCE,76.0,5,104.66
2019-01-02,1276,1239,FRANCE,92.0,3,107.19
2019-01-02,1413,1373,FRANCE,58.0,6,77.14
2019-01-02,940,913,FRANCE,9.0,13,41.58
2019-01-02,579,568,FRANCE,67.0,11,81.28
2019-01-02,679,667,FRANCE,38.0,11,69.97
2019-01-02,1466,1424,FRANCE,44.0,8,76.23
2019-01-02,952,925,FRANCE,42.0,12,89.53
2019-01-02,996,969,FRANCE,76.0,14,143.28
2019-01-02,1041,1012,FRANCE,26.0,34,90.71
2019-01-02,725,713,FRANCE,69.0,11,79.94
2019-01-02,1182,1146,FRANCE,44.0,2,43.84
2019-01-02,872,846,FRANCE,31.0,20,144.03
2019-01-02,944,917,FRANCE,63.0,13,64.05999999999999
2019-01-02,1204,1168,FRANCE,92.0,1,10.43
2019-01-02,980,953,FRANCE,78.0,13,120.85
2019-01-02,1076,1042,FRANCE,66.0,5,22.46
2019-01-02,1223,1187,FRANCE,77.0,2,30.36
2019-01-02,688,676,FRANCE,30.0,9,81.32
2019-01-02,1339,1302,FRANCE,36.0,19,98.13
2019-01-02,778,763,FRANCE,56.0,7,57.080000000000005
2019-01-02,828,811,FRANCE,92.0,5,41.81
2019-01-02,1311,1274,FRANCE,21.0,6,22.29
2019-01-02,1211,1175,FRANCE,63.0,3,30.24
2019-01-02,757,742,FRANCE,35.0,9,42.540000000000006
2019-01-02,923,896,FRANCE,59.0,4,28.11
2019-01-02,788,773,FRANCE,42.0,14,140.54000000000002
2019-01-02,696,684,FRANCE,93.0,46,92.24
2019-01-02,1474,1432,FRANCE,69.0,28,79.56
2019-01-02,752,737,FRANCE,74.0,23,66.31
2019-01-02,652,641,FRANCE,42.0,25,59.58
2019-01-02,1140,1105,FRANCE,44.0,25,92.3
2019-01-02,1247,1210,FRANCE,84.0,13,38.4
2019-01-02,1321,1284,FRANCE,39.0,4,15.080000000000002
2019-01-02,1014,986,FRANCE,52.0,9,38.45
2019-01-02,1018,990,FRANCE,62.0,15,79.79
2019-01-02,1061,1031,FRANCE,80.0,8,46.5
2019-01-02,1336,1299,FRANCE,68.0,8,33.44
2019-01-02,816,143,FRANCE,75.0,8,96.58
2019-01-02,809,794,FRANCE,30.0,9,36.66
2019-01-02,1351,1314,FRANCE,33.0,4,64.87
2019-01-02,1472,1430,FRANCE,92.0,8,72.13
2019-01-02,934,907,FRANCE,75.0,50,147.91
2019-01-02,599,588,FRANCE,76.0,9,22.44
2019-01-02,1360,1323,FRANCE,94.0,10,32.879999999999995
2019-01-02,1175,1139,FRANCE,13.0,8,96.1
2019-01-02,699,687,FRANCE,74.0,15,66.72
2019-01-02,948,921,FRANCE,93.0,13,77.77000000000001
2019-01-02,880,854,FRANCE,78.0,22,64.50999999999999
2019-01-02,868,842,FRANCE,35.0,11,46.11
2019-01-02,1370,1333,FRANCE,28.0,67,167.79999999999998
2019-01-02,867,841,FRANCE,6.0,4,27.53
2019-01-02,1448,1408,FRANCE,31.0,13,47.58
2019-01-02,906,880,FRANCE,49.0,19,78.33
2019-01-02,1192,1156,FRANCE,24.0,8,76.23
2019-01-02,1135,1101,FRANCE,75.0,22,118.01
2019-01-02,1489,1447,FRANCE,56.0,8,51.67
2019-01-02,1486,1444,FRANCE,95.0,8,41.48
2019-01-02,662,651,FRANCE,67.0,20,55.27
2019-01-02,878,852,FRANCE,16.0,15,112.96
2019-01-02,977,950,FRANCE,91.0,6,10.53
2019-01-02,614,603,FRANCE,46.0,26,91.99
2019-01-02,969,942,FRANCE,87.0,6,47.3
2019-01-02,687,675,FRANCE,34.0,1,18.11
2019-01-02,918,892,FRANCE,34.0,10,49.34
2019-01-02,1169,1134,FRANCE,83.0,11,63.8
2019-01-02,1037,1008,FRANCE,31.0,8,72.48
2019-01-02,1067,1036,FRANCE,77.0,18,94.05
2019-01-02,873,847,FRANCE,94.0,5,25.4
2019-01-02,856,834,FRANCE,33.0,6,37.52
2019-01-02,875,849,FRANCE,35.0,7,31.81
2019-01-02,1228,1192,FRANCE,69.0,29,91.44
2019-01-02,930,903,FRANCE,54.0,11,91.26999999999998
2019-01-02,998,971,FRANCE,30.0,28,119.66
2019-01-02,922,895,FRANCE,75.0,21,83.81
2019-01-02,1338,1301,FRANCE,13.0,18,73.29
2019-01-02,1025,997,FRANCE,31.0,16,216.44
2019-01-02,925,898,FRANCE,83.0,17,96.09000000000002
2019-01-02,1237,1201,FRANCE,42.0,3,26.42
2019-01-02,1075,1035,FRANCE,94.0,12,176.6
2019-01-02,929,902,FRANCE,94.0,2,8.83
2019-01-02,1322,1285,FRANCE,22.0,4,37.02
2019-01-02,896,870,FRANCE,35.0,19,80.93
2019-01-02,576,565,FRANCE,95.0,9,16.61
2019-01-02,1200,1164,FRANCE,59.0,4,48.37
2019-01-02,1377,1340,FRANCE,71.0,10,38.57
2019-01-02,749,734,FRANCE,21.0,3,98.94
2019-01-02,704,692,FRANCE,75.0,4,40.23
2019-01-02,1259,1222,FRANCE,69.0,2,38.98
2019-01-02,968,941,FRANCE,57.0,145,378.82
2019-01-02,1093,1059,FRANCE,62.0,9,73.80000000000001
2019-01-03,1748,1702,FRANCE,64.0,6,22.550000000000004
2019-01-03,1875,1827,FRANCE,26.0,3,23.6
2019-01-03,1951,1899,FRANCE,6.0,2,36.260000000000005
2019-01-03,2004,1951,FRANCE,94.0,19,74.44999999999999
2019-01-03,1547,1503,FRANCE,78.0,2,11.13
2019-01-03,1799,1752,FRANCE,6.0,18,68.53000000000002
2019-01-03,1544,1500,FRANCE,34.0,3,102.51
2019-01-03,2233,2176,FRANCE,24.0,14,85.86
2019-01-03,1696,1651,FRANCE,15.0,15,105.49
2019-01-03,2241,2184,FRANCE,94.0,6,32.19
2019-01-03,1753,1707,FRANCE,2.0,2,2.73
2019-01-03,2315,2254,FRANCE,59.0,26,139.79
2019-01-03,1704,1658,FRANCE,6.0,2,44.6
2019-01-03,1878,1830,FRANCE,1.0,7,71.19999999999999
2019-01-03,2318,2257,FRANCE,31.0,23,166.43
2019-01-03,1558,1514,FRANCE,37.0,16,67.46
2019-01-03,1623,1579,FRANCE,74.0,51,162.68
2019-01-03,1790,1743,FRANCE,50.0,11,93.44
2019-01-03,2020,1966,FRANCE,31.0,3,22.02
2019-01-03,1664,1620,FRANCE,59.0,3,28.09
2019-01-03,1902,1852,FRANCE,67.0,8,76.23
2019-01-03,1824,1777,FRANCE,73.0,2,30.89
2019-01-03,2081,2026,FRANCE,56.0,19,95.36
2019-01-03,1823,1776,FRANCE,92.0,10,61.49
2019-01-03,1604,1560,FRANCE,45.0,2,32.58
2019-01-03,2312,2251,FRANCE,76.0,26,105.47
2019-01-03,2187,2130,FRANCE,85.0,19,91.85
2019-01-03,2253,2196,FRANCE,6.0,10,84.79
2019-01-03,1652,1608,FRANCE,83.0,27,80.9
2019-01-03,1915,1864,FRANCE,30.0,14,63.790000000000006
2019-01-03,2283,2224,FRANCE,31.0,12,73.99000000000001
2019-01-03,1520,1476,FRANCE,33.0,12,82.42
2019-01-03,1591,1547,FRANCE,94.0,6,48.23
2019-01-03,2243,2186,FRANCE,88.0,16,96.28
2019-01-03,1556,1512,FRANCE,40.0,4,39.09
2019-01-03,2217,2160,FRANCE,94.0,5,37.22
2019-01-03,2022,1967,FRANCE,30.0,25,163.42
2019-01-03,2089,2034,FRANCE,38.0,24,82.85000000000001
2019-01-03,2011,1957,FRANCE,27.0,6,17.3
2019-01-03,2002,1949,FRANCE,88.0,2,25.73
2019-01-03,2147,2091,FRANCE,38.0,2,21.19
2019-01-03,1509,1465,FRANCE,57.0,47,136.57999999999998
2019-01-03,2224,2167,FRANCE,13.0,10,65.96999999999998
2019-01-03,1785,1738,FRANCE,59.0,43,96.13
2019-01-03,2280,2221,FRANCE,92.0,6,62.48
2019-01-03,1865,1817,FRANCE,73.0,10,86.31
2019-01-03,2339,2278,FRANCE,19.0,75,214.23
2019-01-03,1676,1631,FRANCE,10.0,15,135.14999999999998
2019-01-03,2271,2213,FRANCE,78.0,6,20.41
2019-01-03,1608,1564,FRANCE,75.0,12,129.95
2019-01-03,2102,2047,FRANCE,64.0,1,23.31
2019-01-03,2358,2297,FRANCE,68.0,21,80.70999999999998
2019-01-03,2200,2143,FRANCE,14.0,8,95.79
2019-01-03,1744,1698,FRANCE,1.0,12,69.22
2019-01-03,2072,2017,FRANCE,77.0,3,61.50999999999999
2019-01-03,2211,2154,FRANCE,8.0,24,84.22000000000001
2019-01-03,2327,2266,FRANCE,36.0,7,70.04
2019-01-03,2289,2230,FRANCE,94.0,4,22.15
2019-01-03,2295,2236,FRANCE,85.0,15,68.4
2019-01-03,1871,1823,FRANCE,54.0,7,35.97
2019-01-03,2229,2172,FRANCE,8.0,8,40.32
2019-01-03,2162,2106,FRANCE,29.0,3,19.76
2019-01-03,2338,2277,FRANCE,1.0,3,26.87
2019-01-03,1726,1680,FRANCE,77.0,37,119.45
2019-01-03,1829,1782,FRANCE,74.0,12,91.39
2019-01-03,2258,2201,FRANCE,75.0,5,28.56
2019-01-03,2166,2110,FRANCE,29.0,14,76.31
2019-01-03,2109,2054,FRANCE,92.0,9,63.42
2019-01-03,1680,1635,FRANCE,1.0,11,63.14
2019-01-03,1760,1713,FRANCE,93.0,7,85.54
2019-01-03,1913,1862,FRANCE,21.0,19,124.64
2019-01-03,1626,1582,FRANCE,67.0,20,108.72
2019-01-03,2252,2195,FRANCE,37.0,4,21.69
2019-01-03,1817,1770,FRANCE,4.0,10,66.47
2019-01-03,2107,2052,FRANCE,31.0,1,29.68
2019-01-03,1912,1861,FRANCE,7.0,12,64.58000000000001
2019-01-03,2163,2107,FRANCE,74.0,10,87.15
2019-01-03,2052,1997,FRANCE,20.0,1,10.02
2019-01-03,1697,1652,FRANCE,94.0,3,37.4
2019-01-03,1872,1824,FRANCE,67.0,12,91.8
2019-01-03,1708,1662,FRANCE,21.0,21,66.80000000000001
2019-01-03,1510,1466,FRANCE,94.0,12,78.57
2019-01-03,1874,1826,FRANCE,98.0,16,125.5
2019-01-03,1598,1554,FRANCE,3.0,16,81.06
2019-01-03,1649,1605,FRANCE,37.0,3,5.89
2019-01-03,2326,2265,FRANCE,74.0,21,117.85
2019-01-03,1541,1497,FRANCE,59.0,6,81.38
2019-01-03,1903,1853,FRANCE,92.0,12,73.97999999999999
2019-01-03,2300,2241,FRANCE,33.0,2,21.66
2019-01-03,1864,1816,FRANCE,42.0,20,69.98
2019-01-03,2234,2177,FRANCE,27.0,8,73.95
2019-01-03,1631,1587,FRANCE,6.0,3,42.09
2019-01-03,1831,1784,FRANCE,21.0,20,75.84
2019-01-03,2064,2009,FRANCE,34.0,16,131.99
2019-01-03,2025,1970,FRANCE,69.0,7,50.96
2019-01-03,2171,2115,FRANCE,59.0,26,153.82999999999998
2019-01-03,1654,1610,FRANCE,26.0,27,86.03
2019-01-03,1904,1854,FRANCE,6.0,6,100.47
2019-01-03,2344,2283,FRANCE,37.0,35,76.53999999999999
2019-01-03,1862,1814,FRANCE,92.0,4,48.27
2019-01-03,1937,1885,FRANCE,34.0,10,73.19
2019-01-03,1648,1604,FRANCE,1.0,14,48.36
2019-01-03,1978,1926,FRANCE,29.0,36,128.73
2019-01-03,1917,1866,FRANCE,91.0,10,35.91
2019-01-03,2071,2016,FRANCE,31.0,6,74.65
2019-01-03,2080,2025,FRANCE,92.0,4,24.39
2019-01-03,2009,1955,FRANCE,38.0,15,68.78
2019-01-03,1577,1533,FRANCE,27.0,10,56.38
2019-01-03,1634,1590,FRANCE,62.0,7,78.55000000000001
2019-01-03,1765,1718,FRANCE,77.0,18,46.97
2019-01-03,1590,1546,FRANCE,12.0,30,74.99
2019-01-03,1837,1789,FRANCE,59.0,13,44.45
2019-01-03,1673,1628,FRANCE,12.0,1,33.65
2019-01-03,1535,1491,FRANCE,75.0,22,152.1
2019-01-03,2237,2180,FRANCE,45.0,4,22.33
2019-01-03,2139,2083,FRANCE,45.0,11,121.68
2019-01-03,1655,1611,FRANCE,92.0,8,28.62
2019-01-03,1722,1676,FRANCE,91.0,3,175.2
2019-01-03,1717,1671,FRANCE,24.0,7,22.94
2019-01-03,1879,1831,FRANCE,44.0,3,65.07
2019-01-03,2272,2214,FRANCE,75.0,12,122.36
2019-01-03,2146,2090,FRANCE,91.0,3,6.42
2019-01-03,1663,1619,FRANCE,34.0,37,108.63
2019-01-03,2335,2274,FRANCE,94.0,38,97.04000000000002
2019-01-03,1970,1918,FRANCE,94.0,18,55.6
2019-01-03,2103,2048,FRANCE,75.0,5,68.94
2019-01-03,1583,1539,FRANCE,13.0,5,37.33
2019-01-03,1815,1768,FRANCE,83.0,8,47.41
2019-01-03,1845,1797,FRANCE,59.0,1,3.96
2019-01-03,2359,2298,FRANCE,95.0,5,37.51
2019-01-03,1958,1906,FRANCE,63.0,8,68.98
2019-01-03,1521,1477,FRANCE,13.0,6,23.77
2019-01-03,1678,1633,FRANCE,60.0,1,2.09
2019-01-03,1931,1879,FRANCE,26.0,11,48.43
2019-01-03,1800,1753,FRANCE,35.0,7,25.97
2019-01-03,2184,2127,FRANCE,85.0,20,119.70000000000005
2019-01-03,2337,2276,FRANCE,75.0,17,49.31000000000001
2019-01-03,1987,1935,FRANCE,31.0,18,87.28
2019-01-03,1716,1670,FRANCE,6.0,13,45.1
2019-01-03,2050,1995,FRANCE,92.0,3,43.86
2019-01-03,2222,2165,FRANCE,22.0,50,137.82
2019-01-03,1758,1664,FRANCE,95.0,50,144.79999999999998
2019-01-03,1543,1499,FRANCE,64.0,16,80.31
2019-01-03,2268,2210,FRANCE,46.0,18,70.3
2019-01-03,2231,2174,FRANCE,50.0,25,38.56
2019-01-03,1925,1874,FRANCE,93.0,1,14.17
2019-01-03,1508,1464,FRANCE,36.0,14,72.12
2019-01-03,1657,1613,FRANCE,21.0,5,71.5
2019-01-03,2219,2162,FRANCE,94.0,49,128.67000000000002
2019-01-03,1787,1740,FRANCE,94.0,7,67.39
2019-01-03,1956,1904,FRANCE,64.0,22,149.38
2019-01-03,1513,1469,FRANCE,13.0,20,73.79
2019-01-03,1734,1688,FRANCE,94.0,12,75.08
2019-01-03,2088,2033,FRANCE,35.0,10,34.550000000000004
2019-01-03,1718,1672,FRANCE,7.0,13,84.94
2019-01-03,2134,2078,FRANCE,13.0,7,16.79
2019-01-03,1595,1551,FRANCE,12.0,10,82.50999999999999
2019-01-03,2095,2040,FRANCE,34.0,47,108.52000000000002
2019-01-03,1524,1480,FRANCE,86.0,22,220.55
2019-01-03,2047,1992,FRANCE,44.0,16,58.71
2019-01-03,1514,1470,FRANCE,95.0,1,4.72
2019-01-03,1691,1646,FRANCE,88.0,9,24.58
2019-01-03,1962,1910,FRANCE,31.0,4,35.849999999999994
2019-01-03,1834,46,FRANCE,11.0,6,63.29
2019-01-03,2329,2268,FRANCE,22.0,13,62.43
2019-01-03,1969,1917,FRANCE,78.0,16,121.51
2019-01-03,2074,2019,FRANCE,1.0,26,157.09000000000003
2019-01-03,2129,2073,FRANCE,21.0,1,19.59
2019-01-03,2351,2290,FRANCE,6.0,8,82.33
2019-01-03,1568,1524,FRANCE,74.0,14,35.61
2019-01-03,2150,2094,FRANCE,17.0,29,110.88
2019-01-03,1998,1946,FRANCE,13.0,1,83.3
2019-01-03,1911,1860,FRANCE,73.0,20,149.66
2019-01-03,1585,1541,FRANCE,59.0,27,99.12
2019-01-03,2069,2014,FRANCE,92.0,3,23.06
2019-01-03,2276,2217,FRANCE,54.0,20,85.58
2019-01-03,1588,1544,FRANCE,69.0,21,82.47000000000001
2019-01-03,2288,2229,FRANCE,38.0,28,172.54000000000002
2019-01-03,1847,1799,FRANCE,40.0,19,77.87
2019-01-03,1809,1762,FRANCE,17.0,4,50.67999999999999
2019-01-03,2192,2135,FRANCE,74.0,2,27.14
2019-01-03,1506,65,FRANCE,75.0,8,126.46
2019-01-03,1797,1750,FRANCE,71.0,8,45.71
2019-01-03,1882,1833,FRANCE,74.0,8,63.13
2019-01-03,1519,1475,FRANCE,56.0,24,114.67000000000002
2019-01-03,1944,1892,FRANCE,55.0,9,75.92
2019-01-03,2034,1979,FRANCE,76.0,11,49.68
2019-01-03,1743,1697,FRANCE,47.0,1,30.64
2019-01-03,1738,1692,FRANCE,44.0,5,59.84
2019-01-03,1692,1647,FRANCE,69.0,3,24.91
2019-01-03,1856,1808,FRANCE,16.0,6,16.94
2019-01-03,2058,2003,FRANCE,29.0,14,77.53
2019-01-03,2255,2198,FRANCE,67.0,9,53.0
2019-01-03,2355,2294,FRANCE,59.0,17,115.12
2019-01-03,1611,1567,FRANCE,76.0,4,36.76
2019-01-03,2328,2267,FRANCE,74.0,32,100.68
2019-01-03,2085,2030,FRANCE,28.0,18,113.09
2019-01-03,2017,1963,FRANCE,75.0,7,60.89
2019-01-03,2065,2010,FRANCE,3.0,1,19.57
2019-01-03,2256,2199,FRANCE,57.0,13,66.46000000000001
2019-01-03,2305,2245,FRANCE,1.0,24,124.71
2019-01-03,2152,2096,FRANCE,27.0,45,215.49
2019-01-03,1838,1790,FRANCE,83.0,5,63.95
2019-01-03,2292,2233,FRANCE,76.0,17,63.47
2019-01-03,1866,1818,FRANCE,69.0,7,35.06
2019-01-03,1679,1634,FRANCE,92.0,16,76.78999999999999
2019-01-03,1638,1594,FRANCE,92.0,6,76.93
2019-01-03,2188,2131,FRANCE,75.0,55,140.95000000000002
2019-01-03,2104,2049,FRANCE,59.0,18,88.57000000000001
2019-01-03,2019,1965,FRANCE,78.0,7,17.08
2019-01-03,2087,2032,FRANCE,75.0,11,64.69
2019-01-03,1527,1483,FRANCE,85.0,5,20.47
2019-01-03,1997,1945,FRANCE,31.0,11,44.11
2019-01-03,2261,2203,FRANCE,85.0,5,60.42
2019-01-03,2000,1940,FRANCE,35.0,12,71.85000000000001
2019-01-03,2070,2015,FRANCE,31.0,11,55.32
2019-01-03,1818,1771,FRANCE,92.0,9,37.65
2019-01-03,2045,1990,FRANCE,6.0,3,20.19
2019-01-03,1923,1872,FRANCE,95.0,6,81.38
2019-01-03,1934,1882,FRANCE,43.0,18,74.66
2019-01-03,1650,1606,FRANCE,76.0,8,82.49
2019-01-03,2356,2295,FRANCE,87.0,27,81.21
2019-01-03,1774,1727,FRANCE,76.0,14,62.23
2019-01-03,2099,2044,FRANCE,95.0,9,63.24
2019-01-03,1852,1804,FRANCE,42.0,8,37.92
2019-01-03,1594,1550,FRANCE,78.0,10,114.25
2019-01-03,1512,1468,FRANCE,57.0,7,24.93
2019-01-03,1783,1736,FRANCE,13.0,1,37.91
2019-01-03,1873,1825,FRANCE,31.0,3,66.72
2019-01-03,2214,2157,FRANCE,77.0,13,55.14
2019-01-03,2027,1972,FRANCE,59.0,8,76.23
2019-01-03,2232,2175,FRANCE,45.0,5,51.4
2019-01-03,2262,2204,FRANCE,34.0,14,48.27
2019-01-03,1635,1591,FRANCE,84.0,17,79.7
2019-01-03,1681,1636,FRANCE,49.0,5,20.52
2019-01-03,2131,2075,FRANCE,68.0,13,82.76
2019-01-03,2148,2092,FRANCE,68.0,8,40.17
2019-01-03,2236,2179,FRANCE,38.0,6,40.8
2019-01-03,2119,2064,FRANCE,75.0,13,83.84
2019-01-03,1868,1820,FRANCE,13.0,13,140.08999999999995
2019-01-03,2061,2006,FRANCE,88.0,9,78.94
2019-01-03,2168,2112,FRANCE,68.0,20,73.58
2019-01-03,2298,2239,FRANCE,78.0,2,13.44
2019-01-03,1930,1850,FRANCE,71.0,5,62.03
2019-01-03,1574,1530,FRANCE,93.0,3,107.19
2019-01-03,2321,2260,FRANCE,21.0,12,71.95
2019-01-03,2249,2192,FRANCE,59.0,16,60.45000000000001
2019-01-03,2316,2255,FRANCE,1.0,48,143.41000000000005
2019-01-03,2189,2132,FRANCE,1.0,11,41.92999999999999
2019-01-03,1658,1614,FRANCE,93.0,4,46.870000000000005
2019-01-03,1948,1896,FRANCE,23.0,6,28.87
2019-01-03,2097,2042,FRANCE,84.0,20,92.98
2019-01-03,1802,1755,FRANCE,38.0,40,148.72
2019-01-03,2030,1975,FRANCE,33.0,9,42.60000000000001
2019-01-03,1932,1880,FRANCE,31.0,8,49.1
2019-01-03,1779,1732,FRANCE,78.0,12,64.2
2019-01-03,1759,1712,FRANCE,67.0,9,256.63
2019-01-03,1892,1843,FRANCE,74.0,2,29.380000000000003
2019-01-03,1953,1901,FRANCE,42.0,12,64.13
2019-01-03,1637,1593,FRANCE,15.0,12,62.010000000000005
2019-01-03,1984,1932,FRANCE,95.0,10,52.760000000000005
2019-01-03,2204,2147,FRANCE,65.0,3,50.64
2019-01-03,2309,2161,FRANCE,95.0,8,194.8
2019-01-03,1943,1891,FRANCE,78.0,19,113.6
2019-01-03,2290,2231,FRANCE,95.0,6,39.42
2019-01-03,2347,2286,FRANCE,92.0,7,93.01
2019-01-03,1576,1532,FRANCE,34.0,8,101.85
2019-01-03,1813,1766,FRANCE,92.0,1,27.63
2019-01-03,2140,2084,FRANCE,91.0,18,72.27
2019-01-03,1686,1641,FRANCE,13.0,6,68.11
2019-01-03,2245,2188,FRANCE,48.0,1,32.15
2019-01-03,2362,2301,FRANCE,68.0,12,102.98
2019-01-03,1867,1819,FRANCE,33.0,34,90.67
2019-01-03,2174,2117,FRANCE,91.0,20,75.66999999999999
2019-01-03,2132,2076,FRANCE,28.0,52,124.72
2019-01-03,1694,1649,FRANCE,4.0,30,96.46
2019-01-03,2308,2248,FRANCE,31.0,12,79.54
2019-01-03,2191,2134,FRANCE,68.0,8,17.67
2019-01-03,1771,1724,FRANCE,38.0,10,65.69999999999999
2019-01-03,1714,1668,FRANCE,13.0,9,53.21
2019-01-03,2153,2097,FRANCE,18.0,1,18.8
2019-01-03,2156,2100,FRANCE,73.0,29,198.54
2019-01-03,1685,1640,FRANCE,37.0,3,52.38
2019-01-03,1801,1754,FRANCE,78.0,7,32.959999999999994
2019-01-03,1728,1682,FRANCE,39.0,16,69.06
2019-01-03,1578,1534,FRANCE,59.0,12,87.5
2019-01-03,1582,1538,FRANCE,70.0,8,46.32
2019-01-03,1955,1903,FRANCE,74.0,24,69.39
2019-01-03,1628,1584,FRANCE,1.0,1,7.09
2019-01-03,2194,2137,FRANCE,67.0,13,56.50999999999999
2019-01-03,1977,1925,FRANCE,56.0,19,71.71000000000001
2019-01-03,2172,1223,FRANCE,10.0,17,90.67
2019-01-03,1914,1863,FRANCE,6.0,13,74.4
2019-01-03,1531,1487,FRANCE,94.0,3,22.58
2019-01-03,1908,1857,FRANCE,35.0,18,84.31
2019-01-03,1928,1877,FRANCE,94.0,16,132.19
2019-01-03,1597,1553,FRANCE,21.0,1,19.66
2019-01-03,2353,2292,FRANCE,74.0,1,49.79
2019-01-03,1505,1462,FRANCE,13.0,50,141.45
2019-01-03,2073,2018,FRANCE,78.0,33,101.84
2019-01-03,1990,1938,FRANCE,5.0,9,80.05000000000001
2019-01-03,2205,2148,FRANCE,67.0,3,79.02000000000001
2019-01-03,1518,1474,FRANCE,69.0,33,139.62
2019-01-03,2350,2289,FRANCE,91.0,12,61.84
2019-01-03,1610,1566,FRANCE,44.0,17,87.50999999999999
2019-01-03,1965,1913,FRANCE,75.0,17,76.6
2019-01-03,1857,1809,FRANCE,11.0,23,199.51000000000005
2019-01-03,2183,2126,FRANCE,24.0,6,45.16
2019-01-03,1599,1555,FRANCE,73.0,24,55.95
2019-01-03,1898,1848,FRANCE,57.0,13,64.11
2019-01-03,1642,1598,FRANCE,34.0,6,109.52
2019-01-03,2035,1980,FRANCE,64.0,4,73.86
2019-01-03,1618,1574,FRANCE,33.0,8,41.21
2019-01-03,2182,2125,FRANCE,93.0,12,72.47
2019-01-03,2274,2180,FRANCE,45.0,4,26.0
2019-01-03,2330,2269,FRANCE,45.0,8,47.77
2019-01-03,1565,1521,FRANCE,34.0,8,38.99
2019-01-03,1684,1639,FRANCE,71.0,11,72.18
2019-01-03,1586,1542,FRANCE,76.0,2,10.37
2019-01-03,1840,1792,FRANCE,56.0,4,68.58
2019-01-03,1536,1492,FRANCE,76.0,32,100.43
2019-01-03,2250,2193,FRANCE,67.0,24,91.39
2019-01-03,1963,1911,FRANCE,5.0,13,86.22999999999999
2019-01-03,2251,2194,FRANCE,54.0,7,21.78
2019-01-03,2196,2139,FRANCE,13.0,9,104.78
2019-01-03,1883,1834,FRANCE,78.0,8,89.61
2019-01-03,2238,2181,FRANCE,92.0,8,76.23
2019-01-03,1703,1657,FRANCE,67.0,7,45.650000000000006
2019-01-03,1659,1615,FRANCE,94.0,9,32.36
2019-01-03,1941,1889,FRANCE,91.0,6,69.11
2019-01-03,1995,1943,FRANCE,64.0,4,36.38
2019-01-03,1617,1573,FRANCE,49.0,9,32.120000000000005
2019-01-03,2096,2041,FRANCE,76.0,10,47.28999999999999
2019-01-03,2110,2055,FRANCE,56.0,1,68.86
2019-01-03,2075,2020,FRANCE,69.0,6,35.16
2019-01-03,1665,1621,FRANCE,75.0,12,125.96
2019-01-03,1534,1490,FRANCE,26.0,24,118.26
2019-01-03,1741,1695,FRANCE,75.0,33,110.34
2019-01-03,1732,1686,FRANCE,17.0,13,73.02
2019-01-03,2033,1978,FRANCE,93.0,14,82.22
2019-01-03,2247,2190,FRANCE,31.0,30,79.7
2019-01-03,2208,2151,FRANCE,95.0,1,49.44
2019-01-03,2199,2142,FRANCE,75.0,35,120.13
2019-01-03,1559,1515,FRANCE,6.0,4,13.76
2019-01-03,1620,1576,FRANCE,67.0,2,10.01
2019-01-03,1503,812,FRANCE,77.0,33,82.34000000000002
2019-01-03,2169,2113,FRANCE,44.0,9,28.27
2019-01-03,1988,1936,FRANCE,84.0,18,73.28
2019-01-03,1900,1850,FRANCE,71.0,5,62.03
2019-01-03,2267,2209,FRANCE,69.0,11,101.01
2019-01-03,1841,1793,FRANCE,59.0,17,75.22
2019-01-03,2084,2029,FRANCE,95.0,13,17.5
2019-01-03,1723,1677,FRANCE,92.0,2,80.8
2019-01-03,1601,1557,FRANCE,80.0,2,9.25
2019-01-03,1859,1811,FRANCE,75.0,14,90.13
2019-01-03,1796,1749,FRANCE,69.0,14,170.22
2019-01-03,1603,1559,FRANCE,26.0,5,36.71
2019-01-03,1526,1482,FRANCE,76.0,17,61.23
2019-01-03,2057,2002,FRANCE,93.0,20,67.63
2019-01-03,2324,2263,FRANCE,38.0,15,107.75
2019-01-03,1683,1638,FRANCE,28.0,6,50.68000000000001
2019-01-03,1538,1494,FRANCE,8.0,12,42.45
