date_date,orders_id,customers_id,country,department,total_quantity,total_turnover
2019-01-04,2727,2655,FRANCE,76,26,110.06
2019-01-04,2762,2655,FRANCE,76,27,125.74
2019-01-04,3009,2920,FRANCE,94,60,250.08
2019-01-04,2392,2330,FRANCE,75,9,69.46000000000001
2019-01-04,2641,2573,FRANCE,87,6,53.92
2019-01-04,2923,2836,FRANCE,46,18,73.82
2019-01-04,2702,2632,FRANCE,75,6,31.64
2019-01-04,3021,2932,FRANCE,21,12,67.62
2019-01-04,2931,2844,FRANCE,93,9,30.15
2019-01-04,2711,2641,FRANCE,33,37,58.72
2019-01-04,2753,2677,FRANCE,33,37,78.07
2019-01-04,2795,2717,FRANCE,75,5,51.699999999999996
2019-01-04,3104,3014,FRANCE,95,14,79.67
2019-01-04,2796,2718,FRANCE,94,8,51.52
2019-01-04,3143,3053,FRANCE,54,11,41.86
2019-01-04,2999,2910,FRANCE,57,13,73.11999999999999
2019-01-04,3001,2912,FRANCE,75,20,115.81
2019-01-04,2933,2846,FRANCE,06,6,49.79
2019-01-04,2529,2464,FRANCE,17,13,67.62
2019-01-04,2508,2444,FRANCE,38,65,85.66
2019-01-04,3122,3032,FRANCE,38,13,82.23
2019-01-04,2423,2361,FRANCE,20,3,48.91
2019-01-04,2425,2363,FRANCE,13,25,64.59
2019-01-04,2602,2535,FRANCE,08,21,75.65
2019-01-04,3013,2924,FRANCE,31,11,57.21999999999999
2019-01-04,2615,2547,FRANCE,94,34,90.44
2019-01-04,2632,2564,FRANCE,59,8,83.49000000000001
2019-01-04,3081,2992,FRANCE,62,5,41.98
2019-01-04,3123,3033,FRANCE,67,4,74.23
2019-01-04,2670,2601,FRANCE,31,6,49.160000000000004
2019-01-04,2959,2872,FRANCE,94,21,121.14999999999999
2019-01-04,2465,2402,FRANCE,62,26,111.52
2019-01-04,2919,2832,FRANCE,48,2,23.490000000000002
2019-01-04,2969,2882,FRANCE,69,18,82.09
2019-01-04,3016,2927,FRANCE,83,18,44.25
2019-01-04,2842,2761,FRANCE,73,1,29.21
2019-01-04,2952,2865,FRANCE,56,9,37.76
2019-01-04,2503,2439,FRANCE,14,11,76.72
2019-01-04,2906,2740,FRANCE,01,11,69.75999999999999
2019-01-04,3038,2949,FRANCE,76,5,122.8
2019-01-04,3107,3017,FRANCE,95,16,71.7
2019-01-04,3075,2986,FRANCE,91,2,5.33
2019-01-04,2814,2736,FRANCE,75,1,42.68
2019-01-04,3118,3028,FRANCE,13,5,38.230000000000004
2019-01-04,2731,2659,FRANCE,44,7,31.509999999999998
2019-01-04,2774,2697,FRANCE,59,8,76.23
2019-01-04,2613,2546,FRANCE,74,32,140.86
2019-01-04,3116,3026,FRANCE,22,3,17.87
2019-01-04,2633,2565,FRANCE,25,14,79.42
2019-01-04,2628,2560,FRANCE,59,24,74.35
2019-01-04,3002,2913,FRANCE,17,12,156.1
2019-01-04,2650,2582,FRANCE,92,23,96.19
2019-01-04,3094,3005,FRANCE,67,30,86.72
2019-01-04,2630,2562,FRANCE,13,1,2.32
2019-01-04,2772,2695,FRANCE,75,26,95.44
2019-01-05,3862,3747,FRANCE,22,10,35.739999999999995
2019-01-05,3726,3616,FRANCE,83,39,131.05
2019-01-05,3591,3486,FRANCE,89,7,97.92000000000002
2019-01-05,3429,3330,FRANCE,51,8,68.94
2019-01-05,3322,3227,FRANCE,17,17,53.56
2019-01-05,3664,3555,FRANCE,31,25,84.57999999999998
2019-01-05,3635,3528,FRANCE,83,26,70.45
2019-01-05,3476,3377,FRANCE,38,17,101.46000000000001
2019-01-05,3597,3492,FRANCE,91,6,48.11
2019-01-05,3896,3780,FRANCE,13,16,80.29
2019-01-05,3652,3544,FRANCE,94,6,30.649999999999995
2019-01-05,3590,3485,FRANCE,69,10,101.30000000000001
2019-01-05,3678,3511,FRANCE,38,4,19.85
2019-01-05,3657,3548,FRANCE,80,16,83.66999999999999
2019-01-05,3704,3594,FRANCE,74,26,121.17
2019-01-05,3787,3673,FRANCE,13,1,13.91
2019-01-05,3324,3229,FRANCE,92,9,80.9
2019-01-05,3861,3746,FRANCE,95,6,34.010000000000005
2019-01-05,3338,3243,FRANCE,16,26,80.34
2019-01-05,3560,3455,FRANCE,29,1,42.04
2019-01-05,3599,3494,FRANCE,67,16,109.34
2019-01-05,3549,3445,FRANCE,92,21,92.95
2019-01-05,3325,3230,FRANCE,13,7,63.19
2019-01-05,3833,3719,FRANCE,30,26,72.19
2019-01-05,3837,3723,FRANCE,05,3,32.44
2019-01-05,3888,3772,FRANCE,14,14,61.08
2019-01-05,3610,3505,FRANCE,94,10,31.88
2019-01-05,3181,3089,FRANCE,67,5,15.48
2019-01-05,3792,3678,FRANCE,68,4,30.13
2019-01-05,3616,3511,FRANCE,38,16,54.2
2019-01-05,3226,3133,FRANCE,89,25,108.53
2019-01-05,3695,3585,FRANCE,13,7,78.82
2019-01-05,3227,3134,FRANCE,29,18,70.41
2019-01-05,3414,3315,FRANCE,54,26,120.83
2019-01-05,3469,3370,FRANCE,68,23,56.559999999999995
2019-01-05,3174,3082,FRANCE,28,16,68.34
2019-01-05,3216,3123,FRANCE,74,15,58.86
2019-01-05,3793,3679,FRANCE,94,22,86.5
2019-01-05,3730,3620,FRANCE,38,42,113.92
2019-01-05,3656,3547,FRANCE,21,15,81.05000000000001
2019-01-05,3492,3393,FRANCE,44,11,63.96000000000001
2019-01-05,3465,3366,FRANCE,73,45,151.99
2019-01-05,3653,3523,FRANCE,07,12,39.41
2019-01-05,3592,3487,FRANCE,66,9,81.05
2019-01-05,3564,3459,FRANCE,77,25,83.77000000000001
2019-01-05,3427,3328,FRANCE,69,1,76.39
2019-01-05,3556,3451,FRANCE,13,12,129.89000000000001
2019-01-05,3637,3530,FRANCE,75,2,17.77
2019-01-05,3161,2614,FRANCE,91,16,84.19
2019-01-05,3386,3288,FRANCE,07,7,90.80000000000001
2019-01-05,3363,3266,FRANCE,13,5,96.32
2019-01-05,3892,3776,FRANCE,34,17,120.99
2019-01-05,3553,3448,FRANCE,33,25,89.67999999999999
2019-01-05,3768,3658,FRANCE,95,4,37.730000000000004
2019-01-05,3878,3762,FRANCE,73,11,82.59
2019-01-05,3845,3731,FRANCE,69,7,67.39
2019-01-05,3329,3234,FRANCE,57,6,38.4
2019-01-05,3387,3289,FRANCE,60,11,81.63000000000002
2019-01-05,3605,3500,FRANCE,77,9,101.44
2019-01-05,3409,3310,FRANCE,33,18,166.54
2019-01-05,3454,3355,FRANCE,62,18,76.08
2019-01-05,3232,3139,FRANCE,42,16,52.96
2019-01-05,3865,3750,FRANCE,40,13,77.28
2019-01-05,3733,3623,FRANCE,94,9,73.27
2019-01-05,3345,3248,FRANCE,11,13,78.78
2019-01-05,3794,3680,FRANCE,50,2,10.45
2019-01-05,3438,3339,FRANCE,64,13,102.94999999999999
2019-01-05,3407,3308,FRANCE,21,3,20.11
2019-01-05,3156,3065,FRANCE,91,4,134.31
2019-01-05,3259,3166,FRANCE,77,1,9.72
2019-01-05,3834,3720,FRANCE,01,8,28.04
2019-01-05,3434,3335,FRANCE,40,7,50.67
2019-01-05,3183,3091,FRANCE,91,16,77.84
2019-01-05,3297,3202,FRANCE,34,17,40.93
2019-01-05,3809,3695,FRANCE,48,9,69.22999999999999
2019-01-05,3744,3634,FRANCE,72,10,70.55000000000001
2019-01-05,3529,3427,FRANCE,69,12,144.67
2019-01-05,3766,3656,FRANCE,94,10,100.96000000000001
2019-01-05,3451,3352,FRANCE,05,20,114.21000000000001
2019-01-05,3723,3613,FRANCE,41,7,47.480000000000004
2019-01-05,3640,3533,FRANCE,38,2,50.19
2019-01-05,3548,3444,FRANCE,71,18,57.03
2019-01-05,3539,3436,FRANCE,38,8,36.58
2019-01-05,3411,3312,FRANCE,75,6,71.39
2019-01-05,3627,3521,FRANCE,06,3,17.79
2019-01-05,3868,3753,FRANCE,87,25,76.99
2019-01-05,3667,3558,FRANCE,56,22,97.15
2019-01-05,3814,3700,FRANCE,66,9,80.82999999999998
2019-01-05,3821,3707,FRANCE,10,17,69.41
2019-01-05,3568,3463,FRANCE,93,21,69.82
2019-01-05,3687,3577,FRANCE,94,35,98.58
2019-01-05,3424,3325,FRANCE,77,2,24.720000000000002
2019-01-05,3249,3156,FRANCE,67,42,85.48
2019-01-05,3790,3676,FRANCE,69,25,92.52
2019-01-05,3645,3538,FRANCE,56,8,57.45
2019-01-05,3165,3073,FRANCE,77,5,15.530000000000001
2019-01-05,3756,3646,FRANCE,93,10,35.809999999999995
2019-01-05,3785,1331,FRANCE,13,4,20.04
2019-01-05,3577,3472,FRANCE,95,20,58.22
2019-01-05,3302,3207,FRANCE,38,17,55.69
2019-01-05,3308,3213,FRANCE,08,17,58.42
2019-01-05,3725,3615,FRANCE,94,15,42.3
2019-01-05,3526,3424,FRANCE,62,19,112.01
2019-01-05,3805,3691,FRANCE,31,14,106.82
2019-01-05,3904,3788,FRANCE,91,27,78.32000000000001
2019-01-05,3166,3074,FRANCE,77,12,49.88999999999999
2019-01-05,3898,3782,FRANCE,91,10,83.79
2019-01-05,3895,3779,FRANCE,59,8,39.69
2019-01-05,3416,3317,FRANCE,84,39,89.13000000000002
2019-01-05,3754,3644,FRANCE,29,23,154.79000000000002
2019-01-05,3278,3184,FRANCE,25,17,135.41000000000003
2019-01-05,3344,3247,FRANCE,52,17,70.07000000000001
2019-01-05,3154,3063,FRANCE,75,9,120.17
2019-01-05,3538,3435,FRANCE,35,5,137.98999999999998
2019-01-05,3715,3605,FRANCE,50,21,62.39999999999999
2019-01-05,3522,3420,FRANCE,64,20,72.14
2019-01-05,3545,3441,FRANCE,31,5,25.98
2019-01-05,3835,3721,FRANCE,94,25,105.19
2019-01-05,3207,3114,FRANCE,86,12,169.79000000000002
2019-01-05,3647,3540,FRANCE,33,13,73.05
2019-01-05,3502,3402,FRANCE,78,7,75.07
2019-01-05,3579,3474,FRANCE,68,21,88.5
2019-01-05,3601,3496,FRANCE,35,16,73.03
2019-01-05,3513,3412,FRANCE,83,34,142.8
2019-01-05,3466,3367,FRANCE,01,19,70.17
2019-01-05,3255,3162,FRANCE,34,16,80.19
2019-01-05,3595,3490,FRANCE,80,12,81.8
2019-01-05,3253,3160,FRANCE,32,12,22.61
2019-01-05,3551,3251,FRANCE,85,5,11.600000000000001
2019-01-05,3419,3320,FRANCE,66,6,46.33
2019-01-05,3847,3733,FRANCE,94,6,40.56
2019-01-05,3797,3683,FRANCE,34,15,57.24999999999999
2019-01-05,3204,3111,FRANCE,10,39,95.25999999999999
2019-01-05,3825,3711,FRANCE,14,11,72.16
2019-01-05,3235,3142,FRANCE,94,1,3.96
2019-01-05,3482,3383,FRANCE,16,28,94.80000000000001
2019-01-05,3757,3647,FRANCE,49,15,81.4
2019-01-05,3767,3657,FRANCE,38,2,33.04
2019-01-05,3186,3094,FRANCE,31,13,67.79
2019-01-05,3246,3153,FRANCE,67,13,93.53999999999999
2019-01-05,3908,3792,FRANCE,33,6,17.1
2019-01-05,3655,3546,FRANCE,10,13,65.78999999999999
2019-01-05,3633,3526,FRANCE,33,22,132.76
2019-01-05,3364,3267,FRANCE,77,6,25.469999999999995
2019-01-05,3516,3415,FRANCE,31,13,73.36
2019-01-05,3182,3090,FRANCE,92,25,147.32999999999998
2019-01-05,3684,3574,FRANCE,49,20,78.46
2019-01-05,3911,3795,FRANCE,31,11,77.17000000000002
2019-01-05,3457,3358,FRANCE,13,8,35.29
2019-01-05,3775,1278,FRANCE,92,51,73.58
2019-01-05,3817,3703,FRANCE,92,1,23.45
2019-01-05,3370,3273,FRANCE,13,8,119.5
2019-01-05,3786,3672,FRANCE,69,20,59.22
2019-01-05,3401,3302,FRANCE,75,16,76.13000000000001
2019-01-05,3400,3301,FRANCE,02,5,15.17
2019-01-05,3515,3414,FRANCE,74,13,61.879999999999995
2019-01-05,3580,3475,FRANCE,03,15,63.56999999999999
2019-01-05,3309,3214,FRANCE,93,6,44.900000000000006
2019-01-05,3894,3778,FRANCE,40,29,60.56
2019-01-05,3593,3488,FRANCE,64,2,18.03
2019-01-05,3452,3353,FRANCE,34,20,155.98000000000002
2019-01-05,3829,3715,FRANCE,04,29,181.03000000000003
2019-01-05,3869,3754,FRANCE,74,7,32.25
2019-01-05,3624,3518,FRANCE,37,16,85.59
2019-01-05,3796,3682,FRANCE,55,10,60.01
2019-01-05,3352,3255,FRANCE,91,3,51.74999999999999
2019-01-05,3440,3341,FRANCE,69,24,71.38
2019-01-05,3816,3702,FRANCE,25,21,102.12
2019-01-05,3264,3171,FRANCE,69,1,42.68
2019-01-05,3824,3710,FRANCE,62,13,69.82
2019-01-05,3789,3675,FRANCE,69,5,83.7
2019-01-05,3331,3236,FRANCE,29,18,82.58
2019-01-05,3262,3169,FRANCE,16,10,116.16999999999999
2019-01-05,3185,3093,FRANCE,75,9,69.05999999999999
2019-01-05,3300,3205,FRANCE,08,14,63.29
2019-01-05,3189,143,FRANCE,75,6,100.47
2019-01-05,3494,3395,FRANCE,75,7,26.85
2019-01-05,3443,3344,FRANCE,22,22,85.12
2019-01-05,3800,3686,FRANCE,13,38,111.74
2019-01-05,3367,3270,FRANCE,76,29,199.07
2019-01-05,3304,3209,FRANCE,30,9,38.59
2019-01-05,3760,3650,FRANCE,94,40,113.66000000000001
2019-01-05,3727,3617,FRANCE,83,4,139.7
2019-01-05,3801,3687,FRANCE,40,16,87.82999999999998
2019-01-05,3518,3416,FRANCE,91,22,81.22999999999999
2019-01-05,3296,3201,FRANCE,69,2,8.43
2019-01-05,3759,3649,FRANCE,73,17,81.50000000000001
2019-01-05,3737,3627,FRANCE,94,2,23.39
2019-01-05,3415,3316,FRANCE,59,20,106.74000000000001
2019-01-05,3298,3203,FRANCE,01,11,76.07
2019-01-05,3266,3173,FRANCE,75,22,134.0
2019-01-05,3285,3191,FRANCE,91,10,77.75
2019-01-05,3671,3562,FRANCE,75,5,36.45
2019-01-05,3576,3471,FRANCE,60,12,44.27
2019-01-05,3819,3705,FRANCE,26,13,152.20000000000002
2019-01-05,3736,3626,FRANCE,46,20,75.44
2019-01-05,3475,3376,FRANCE,02,6,36.51
2019-01-05,3236,3143,FRANCE,79,10,62.41
2019-01-05,3208,3115,FRANCE,67,13,105.18
2019-01-05,3764,3654,FRANCE,44,20,78.83
2019-01-05,3480,3381,FRANCE,76,20,123.82
2019-01-05,3807,3693,FRANCE,67,3,30.73
2019-01-05,3741,3631,FRANCE,75,15,115.67
2019-01-05,3889,3773,FRANCE,31,11,80.73
2019-01-05,3905,3789,FRANCE,13,4,58.88
2019-01-05,3778,3666,FRANCE,92,39,85.06
2019-01-05,3306,3211,FRANCE,39,71,247.02
2019-01-05,3152,3061,FRANCE,60,17,74.02000000000001
2019-01-05,3673,3564,FRANCE,78,5,15.91
2019-01-05,3190,3097,FRANCE,67,20,185.8
2019-01-05,3263,3170,FRANCE,68,26,178.72
2019-01-05,3445,3346,FRANCE,01,12,82.61
2019-01-05,3459,3360,FRANCE,49,13,75.33
2019-01-05,3641,3534,FRANCE,83,21,70.38000000000001
2019-01-05,3897,3781,FRANCE,84,11,47.05
2019-01-05,3765,3655,FRANCE,78,11,87.63
2019-01-05,3271,3177,FRANCE,32,24,88.27999999999999
2019-01-05,3397,3298,FRANCE,75,4,35.47
2019-01-05,3683,3573,FRANCE,44,2,6.56
2019-01-05,3883,3767,FRANCE,57,17,77.09
2019-01-05,3439,3340,FRANCE,74,9,86.29
2019-01-05,3621,3516,FRANCE,39,34,96.71000000000001
2019-01-05,3721,3611,FRANCE,75,9,46.66
2019-01-05,3636,3529,FRANCE,76,20,101.13
2019-01-05,3405,3306,FRANCE,31,12,67.91
2019-01-05,3611,3506,FRANCE,84,6,16.24
2019-01-05,3177,3085,FRANCE,40,14,89.47
2019-01-05,3283,3189,FRANCE,06,24,91.11
2019-01-05,3663,3554,FRANCE,87,10,34.7
2019-01-05,3498,3398,FRANCE,31,9,42.29
2019-01-05,3458,3359,FRANCE,81,9,69.94
2019-01-05,3470,3371,FRANCE,75,56,83.47
2019-01-05,3355,3258,FRANCE,51,19,112.22
2019-01-05,3449,3350,FRANCE,64,9,40.61
2019-01-05,3479,3380,FRANCE,83,13,43.95
2019-01-05,3625,3519,FRANCE,78,7,45.150000000000006
2019-01-05,3224,3131,FRANCE,59,4,36.79
2019-01-05,3471,3372,FRANCE,94,8,80.39
2019-01-05,3373,3276,FRANCE,21,15,147.48000000000002
2019-01-05,3846,3732,FRANCE,35,8,47.1
2019-01-05,3361,3264,FRANCE,94,19,90.57000000000001
2019-01-05,3557,3452,FRANCE,15,1,10.47
2019-01-05,3891,3775,FRANCE,13,17,79.99000000000001
2019-01-05,3758,3648,FRANCE,71,37,100.78
2019-01-05,3332,3237,FRANCE,95,9,47.980000000000004
2019-01-05,3512,3411,FRANCE,31,1,19.5
2019-01-05,3360,3263,FRANCE,69,24,191.85000000000002
2019-01-05,3315,3220,FRANCE,06,43,103.02999999999999
2019-01-05,3444,3345,FRANCE,93,6,76.28
2019-01-05,3196,3103,FRANCE,45,20,130.99
2019-01-05,3173,3081,FRANCE,91,6,18.03
2019-01-05,3818,3704,FRANCE,75,9,130.29
2019-01-05,3346,3249,FRANCE,06,11,76.8
2019-01-05,3877,3761,FRANCE,21,10,60.69
2019-01-05,3909,3793,FRANCE,28,6,57.62
2019-01-05,3222,3129,FRANCE,78,41,153.8
2019-01-05,3257,3164,FRANCE,81,7,28.53
2019-01-05,3330,3235,FRANCE,38,7,78.42
2019-01-05,3507,3406,FRANCE,92,15,139.61
2019-01-05,3212,3119,FRANCE,01,1,15.37
2019-01-05,3270,2219,FRANCE,67,43,129.56
2019-01-05,3702,3592,FRANCE,75,5,40.199999999999996
2019-01-05,3900,3784,FRANCE,75,13,62.0
2019-01-05,3685,3575,FRANCE,74,7,104.1
2019-01-05,3202,3109,FRANCE,75,12,60.620000000000005
2019-01-05,3509,3408,FRANCE,50,5,107.36
2019-01-05,3376,3279,FRANCE,64,6,73.44
2019-01-05,3359,3262,FRANCE,75,5,43.099999999999994
2019-01-05,3365,3268,FRANCE,75,7,81.55000000000001
2019-01-05,3866,3751,FRANCE,79,10,72.69
2019-01-05,3326,3231,FRANCE,49,14,66.3
2019-01-05,3450,3351,FRANCE,92,39,75.43
2019-01-05,3858,3725,FRANCE,93,2,6.86
2019-01-05,3261,3168,FRANCE,33,30,113.74000000000001
2019-01-05,3228,3135,FRANCE,44,4,27.660000000000004
2019-01-05,3670,3561,FRANCE,44,15,72.03999999999999
2019-01-05,3598,3493,FRANCE,74,21,150.44
2019-01-05,3316,3221,FRANCE,09,14,89.74000000000001
2019-01-05,3587,3482,FRANCE,69,10,75.99
2019-01-05,3776,3664,FRANCE,95,10,64.09
2019-01-05,3882,3766,FRANCE,31,3,18.37
2019-01-05,3321,3226,FRANCE,86,4,5.28
2019-01-05,3428,3329,FRANCE,83,2,14.18
2019-01-05,3524,3422,FRANCE,44,11,70.46000000000001
2019-01-05,3292,3198,FRANCE,92,8,95.29
2019-01-05,3719,3609,FRANCE,57,4,89.4
2019-01-05,3198,3105,FRANCE,27,24,71.59
2019-01-05,3519,3417,FRANCE,40,5,46.83
2019-01-05,3347,3250,FRANCE,78,3,64.58
2019-01-05,3662,3553,FRANCE,83,13,76.78
2019-01-05,3313,3218,FRANCE,69,2,20.130000000000003
2019-01-05,3251,3158,FRANCE,75,8,76.23
2019-01-05,3371,3274,FRANCE,13,6,111.61
2019-01-05,3753,3643,FRANCE,74,5,62.6
2019-01-05,3694,3584,FRANCE,78,19,73.06
2019-01-05,3463,3364,FRANCE,37,19,88.61000000000001
2019-01-05,3446,3347,FRANCE,49,11,69.67999999999999
2019-01-05,3484,3385,FRANCE,06,24,79.12
2019-01-05,3632,3525,FRANCE,59,26,79.19
2019-01-05,3887,3771,FRANCE,57,10,85.60000000000001
2019-01-05,3543,3427,FRANCE,69,17,155.94999999999996
2019-01-05,3180,3088,FRANCE,69,16,66.0
2019-01-05,3432,3333,FRANCE,35,9,60.25999999999999
2019-01-05,3906,3790,FRANCE,92,17,58.08
2019-01-05,3163,3071,FRANCE,75,51,320.87999999999994
2019-01-05,3542,3439,FRANCE,59,7,45.79
2019-01-05,3558,3453,FRANCE,67,36,154.40000000000003
2019-01-05,3828,3714,FRANCE,93,7,49.76
2019-01-05,3773,3662,FRANCE,63,4,54.72
2019-01-05,3241,3148,FRANCE,88,17,89.45999999999998
2019-01-05,3850,3736,FRANCE,47,5,30.200000000000003
2019-01-05,3820,3706,FRANCE,66,6,31.950000000000003
2019-01-05,3404,3305,FRANCE,06,1,7.56
2019-01-05,3735,3625,FRANCE,95,20,83.17999999999999
2019-01-05,3514,3413,FRANCE,83,15,39.91
2019-01-05,3294,3200,FRANCE,24,2,37.72
2019-01-05,3751,3641,FRANCE,04,4,63.79
2019-01-05,3265,3172,FRANCE,27,9,40.52
2019-01-05,3842,3728,FRANCE,04,33,137.68
2019-01-05,3916,3800,FRANCE,22,24,110.62000000000002
2019-01-05,3472,3373,FRANCE,44,15,68.15
2019-01-05,3248,3155,FRANCE,49,33,79.24
2019-01-05,3738,3628,FRANCE,84,5,16.25
2019-01-05,3268,3175,FRANCE,87,6,17.5
2019-01-05,3378,3281,FRANCE,68,35,116.01
2019-01-05,3406,3307,FRANCE,59,3,20.11
2019-01-05,3661,3552,FRANCE,35,4,89.44
2019-01-05,3836,3722,FRANCE,29,15,62.55
2019-01-05,3634,3527,FRANCE,65,5,13.82
2019-01-05,3197,3104,FRANCE,22,7,51.5
2019-01-05,3286,3192,FRANCE,43,10,78.51
2019-01-05,3437,3338,FRANCE,13,4,22.74
2019-01-05,3596,3491,FRANCE,33,12,68.44
2019-01-05,3675,3566,FRANCE,84,12,36.58
2019-01-05,3690,3580,FRANCE,01,41,145.7
2019-01-05,3239,3146,FRANCE,34,15,132.69
2019-01-05,3874,3567,FRANCE,06,35,70.21999999999998
2019-01-05,3899,3783,FRANCE,06,4,16.189999999999998
2019-01-05,3525,3423,FRANCE,13,13,78.42999999999999
2019-01-05,3468,3369,FRANCE,68,19,74.71
2019-01-05,3728,3618,FRANCE,74,12,49.71
2019-01-05,3713,3603,FRANCE,03,23,90.03
2019-01-05,3420,3321,FRANCE,44,13,156.63
2019-01-05,3339,3244,FRANCE,67,33,115.17000000000002
2019-01-05,3243,3150,FRANCE,78,15,73.64
2019-01-05,3734,3624,FRANCE,56,6,84.27000000000001
2019-01-05,3353,3256,FRANCE,91,25,80.12999999999998
2019-01-05,3312,3217,FRANCE,60,33,103.01
2019-01-05,3572,3467,FRANCE,92,39,131.79
2019-01-05,3217,3124,FRANCE,69,4,29.65
2019-01-05,3455,3356,FRANCE,53,6,43.03
2019-01-05,3644,3537,FRANCE,74,43,191.65000000000003
2019-01-05,3402,3303,FRANCE,92,7,84.83
2019-01-05,3375,3278,FRANCE,26,14,68.28999999999999
2019-01-05,3749,3639,FRANCE,69,5,49.53000000000001
2019-01-05,3413,3314,FRANCE,75,32,123.24
2019-01-05,3191,3098,FRANCE,95,6,81.38
2019-01-05,3242,3149,FRANCE,69,9,101.85
2019-01-05,3561,3456,FRANCE,53,6,109.07
2019-01-05,3368,3271,FRANCE,38,9,54.769999999999996
2019-01-05,3211,3118,FRANCE,42,6,16.38
2019-01-05,3327,3232,FRANCE,95,33,176.38
2019-01-05,3388,2041,FRANCE,76,12,56.92
2019-01-05,3366,3269,FRANCE,78,14,61.88
2019-01-05,3250,3157,FRANCE,01,1,236.71
2019-01-05,3699,3589,FRANCE,01,6,38.529999999999994
2019-01-05,3712,3602,FRANCE,64,8,81.28999999999999
2019-01-05,3218,3125,FRANCE,79,13,71.23
2019-01-05,3351,3254,FRANCE,74,19,105.96000000000001
2019-01-05,3677,3568,FRANCE,45,24,79.10000000000001
2019-01-05,3913,3797,FRANCE,44,1,29.85
2019-01-05,3172,3080,FRANCE,25,6,31.73
2019-01-05,3848,3734,FRANCE,24,15,144.95
2019-01-05,3619,3514,FRANCE,44,10,38.739999999999995
2019-01-05,3912,3796,FRANCE,59,12,39.55
2019-01-05,3750,3640,FRANCE,74,8,86.77000000000001
2019-01-05,3716,3606,FRANCE,24,6,45.309999999999995
2019-01-05,3279,3185,FRANCE,77,15,74.08999999999999
2019-01-05,3550,3446,FRANCE,69,9,49.760000000000005
2019-01-05,3290,3196,FRANCE,38,6,97.82
2019-01-05,3626,3520,FRANCE,78,17,87.21000000000002
2019-01-05,3703,3593,FRANCE,77,11,49.64
2019-01-05,3453,3354,FRANCE,28,8,38.32
2019-01-05,3299,3204,FRANCE,93,6,19.42
2019-01-05,3849,3735,FRANCE,38,14,111.38000000000001
2019-01-05,3718,3608,FRANCE,37,8,73.58000000000001
2019-01-05,3532,3430,FRANCE,75,23,88.24
2019-01-05,3497,3383,FRANCE,16,1,10.02
2019-01-05,3541,3438,FRANCE,25,32,120.22
2019-01-05,3692,3582,FRANCE,50,32,76.57000000000001
2019-01-05,3788,3674,FRANCE,69,45,134.36
2019-01-05,3567,3462,FRANCE,22,9,49.269999999999996
2019-01-05,3506,3405,FRANCE,75,6,67.21
2019-01-05,3914,3798,FRANCE,94,9,75.16
2019-01-05,3490,3391,FRANCE,91,4,128.11
2019-01-05,3622,3431,FRANCE,76,4,62.78
2019-01-05,3566,3461,FRANCE,93,6,17.33
2019-01-05,3686,3576,FRANCE,60,19,63.510000000000005
2019-01-05,3362,3265,FRANCE,75,32,68.55
2019-01-05,3803,3689,FRANCE,78,13,102.63999999999999
2019-01-05,3447,3348,FRANCE,05,17,132.75
2019-01-05,3806,3692,FRANCE,45,12,89.73
2019-01-05,3855,3741,FRANCE,59,1,2.75
2019-01-05,3585,3480,FRANCE,70,106,272.91
2019-01-05,3771,3661,FRANCE,64,8,60.56
2019-01-05,3383,3285,FRANCE,75,15,88.33
2019-01-05,3277,3183,FRANCE,59,23,73.16999999999999
2019-01-05,3356,3259,FRANCE,42,10,114.44
2019-01-05,3385,3287,FRANCE,13,12,79.8
2019-01-05,3795,3681,FRANCE,67,11,212.23
2019-01-05,3423,3324,FRANCE,63,23,67.99
2019-01-05,3417,3318,FRANCE,75,38,111.87
2019-01-05,3612,3507,FRANCE,75,51,67.81
2019-01-05,3435,3336,FRANCE,33,3,22.59
2019-01-05,3617,3512,FRANCE,35,23,70.02
2019-01-05,3390,3291,FRANCE,94,12,76.1
2019-01-05,3823,3709,FRANCE,37,4,6.31
2019-01-05,3609,3504,FRANCE,53,6,40.67
2019-01-05,3729,3619,FRANCE,95,23,98.25999999999999
2019-01-05,3710,3600,FRANCE,95,25,65.71000000000001
2019-01-05,3237,3144,FRANCE,38,31,156.21
2019-01-05,3743,3633,FRANCE,75,36,151.47
2019-01-05,3863,3748,FRANCE,22,31,111.48
2019-01-05,3358,3261,FRANCE,26,31,113.22
2019-01-05,3333,3238,FRANCE,13,12,67.63
2019-01-05,3774,3663,FRANCE,77,10,28.18
2019-01-05,3613,3508,FRANCE,18,3,9.6
2019-01-05,3731,3621,FRANCE,83,23,81.11999999999999
2019-01-05,3489,3390,FRANCE,29,5,28.599999999999998
2019-01-05,3780,3640,FRANCE,74,8,86.77
2019-01-05,3504,465,FRANCE,38,28,111.8
2019-01-05,3552,3447,FRANCE,35,2,12.69
2019-01-05,3245,3152,FRANCE,78,10,122.39000000000001
2019-01-05,3501,3401,FRANCE,82,1,49.44
2019-01-05,3700,3590,FRANCE,21,14,108.58000000000001
2019-01-05,3791,3677,FRANCE,33,17,123.28
2019-01-05,3876,3760,FRANCE,07,5,33.379999999999995
2019-01-05,3354,3257,FRANCE,85,17,70.33
2019-01-05,3167,3075,FRANCE,35,58,139.60999999999999
2019-01-05,3872,3757,FRANCE,21,8,101.85
2019-01-05,3287,3193,FRANCE,77,13,83.94000000000001
